,ATHLETE,YEAR,TEAM,MARK,CONV,MEET,MEET DATE,EVENT,GENDER
22,"Babicz, Matt",JR-3,DePaul,19.27m,"63' 2.75""",BIG EAST Outdoor Track & Field Championships,2014-05-09,SP,M
23,"Spence, Will",JR-3,Texas,19.25m,"63' 2""",Michael Johnson/Dr. Pepper Classic,2014-04-19,SP,M
24,"McKelvey, Kyle",JR-3,South Dakota,19.24m,"63' 1.5""",Summit League Outdoor Track & Field Championships,2014-05-15,SP,M
25,"Murasky, JC",SO-2,Ohio State,19.13m,"62' 9.25""",Big Ten Outdoor Track & Field Championships,2014-05-16,SP,M
26,"Lohman, Will",SO-2,Nebraska,19.11m,"62' 8.5""",UCSD Triton Invitational,2014-04-25,SP,M
27,"Jeffrey, Errol",SR-4,Monmouth,18.97m,"62' 3""",Princeton Quad Meet,2014-04-12,SP,M
28,"Simmons, Isaiah",SO-2,Miami,18.91m,"62' 0.5""",ACC Outdoor Track & Field Championships,2014-04-17,SP,M
29,"Wright, Chad",SR-4,Nebraska,18.90m,"62' 0.25""",Arkansas Spring Invitational,2014-04-04,SP,M
29,"Block, Danny",SR-4,Wisconsin,18.90m,"62' 0.25""",UCSD Triton Invitational,2014-04-25,SP,M
31,"Hoty, Matthew",JR-3,Tennessee,18.86m,"61' 10.5""",SEC Outdoor Championship,2014-05-15,SP,M
31,"Hershberger, Ryan",SR-4,Kansas State,18.86m,"61' 10.5""",Ward Haylett Invitational,2014-05-03,SP,M
33,"Brown, Darian",JR-3,Texas State,18.77m,"61' 7""",Roadrunners Invitational,2014-05-02,SP,M
34,"Akens, Andrew",JR-3,UTSA,18.68m,"61' 3.5""",Conference USA Outdoor Track & Field Championships,2014-05-15,SP,M
34,"Reed, Hayden",FR-1,Alabama,18.68m,"61' 3.5""",Alabama vs. Mississippi Border Clash,2014-04-11,SP,M
36,"Simon, Dillon",JR-3,Maryland-Eastern Shore,18.64m,"61' 2""",MEAC Outdoor Track & Field Championships,2014-05-01,SP,M
37,"Finley, Mason",SR-4,Wyoming,18.57m,"60' 11.25""",Mountain West Outdoor Track & Field Championships,2014-05-14,SP,M
38,"King, Michael",SO-2,Kent State,18.56m,"60' 10.75""",Tennessee Relays,2014-04-10,SP,M
39,"Jeuschede, Jan",SO-2,Iowa State,18.53m,"60' 9.5""",Jace LaCoste Invitational,2014-05-02,SP,M
40,"Schaly, Yannik",SO-2,Memphis,18.50m,"60' 8.5""",2014 Red Wolf Open,2014-04-26,SP,M
41,"Hamilton, Grant",SO-2,Air Force,18.49m,"60' 8""",Mountain West Outdoor Track & Field Championships,2014-05-14,SP,M
42,"Mihaljevic, Filip",FR-1,Virginia,18.48m,"60' 7.75""",Virginia-Cal-Michigan,2014-04-05,SP,M
43,"Castle, Aaron",FR-1,Arizona,18.43m,"60' 5.75""",LSU Alumni Gold,2014-04-19,SP,M
44,"Felpel, Kyle",FR-1,Alabama,18.36m,"60' 3""",Jace LaCoste Invitational,2014-05-02,SP,M
44,"Cornelius, Cameron",FR-1,Houston,18.36m,"60' 3""",The American Outdoor Track & Field Championships,2014-05-02,SP,M
46,"Palmer, Evan",SR-4,Buffalo,18.32m,"60' 1.25""",Mid-American Outdoor Track & Field Championships,2014-05-15,SP,M
47,"Popenfoose, Marcus",SR-4,Auburn,18.29m,"60' 0.25""",SEC Outdoor Championship,2014-05-15,SP,M
48,"Sievers, Derek",SO-2,Michigan,18.25m,"59' 10.5""",Big Ten Outdoor Track & Field Championships,2014-05-16,SP,M
49,"Collingwood, Robert",SR-4,Southern Miss.,18.23m,"59' 9.75""",Conference USA Outdoor Track & Field Championships,2014-05-15,SP,M
50,"Levi, Itamar",FR-1,Oklahoma State,18.21m,"59' 9""",Arkansas Twilight,2014-05-02,SP,M
51,"Brode, Dustin",SR-4,Harvard,18.19m,"59' 8.25""",2014 ECAC-IC4A Outdoor Championships,2014-05-16,SP,M
52,"Brown, Marcus",SR-4,Clemson,18.12m,"59' 5.5""",ACC Outdoor Track & Field Championships,2014-04-17,SP,M
53,"Hull, Gabe",JR-3,Iowa,18.09m,"59' 4.25""",Musco Invitational,2014-05-03,SP,M
54,"Riffle, Cody",JR-3,Michigan,18.06m,"59' 3""",Big Ten Outdoor Track & Field Championships,2014-05-16,SP,M
55,"Stein, Robert",SR-4,Miami (Ohio),18.03m,"59' 2""",Miami Invitational,2014-04-04,SP,M
56,"Stetler, Zachary",SO-2,BYU,17.96m,"58' 11.25""",36th SDSU Aztec Invitational - Invite Section,2014-03-27,SP,M
57,"Evans, Andrew",SR-4,Kentucky,17.93m,"58' 10""",University of Tennessee Challenge,2014-05-03,SP,M
58,"Stuart, Caleb",SR-4,UC Riverside,17.88m,"58' 8""",Big West Outdoor Track and Field Championship,2014-05-16,SP,M
59,"Fraser, Jacob",JR-3,Long Beach St.,17.87m,"58' 7.5""",2014 Cal-Nevada Track & Field Championships,2014-04-04,SP,M
60,"Gagne, Justin",SR-4,Maine,17.85m,"58' 6.75""",Penn Relays,2014-04-24,SP,M
61,"Carle, Shane",SR-4,Monmouth,17.82m,"58' 5.75""",Swarthmore Final Qualifier,2014-05-12,SP,M
61,"Milliron, Jeff",SR-4,SE Louisiana,17.82m,"58' 5.75""",Southland Conference Track & Field Championship,2014-05-09,SP,M
63,"Douglas, Zach",SO-2,Troy,17.81m,"58' 5.25""",War Eagle 2014,2014-04-18,SP,M
64,"Levkiv, Andrey",SR-4,Idaho,17.79m,"58' 4.5""",Western Athletic Conference Outdoor Championships,2014-05-14,SP,M
65,"Lillie, Kyle",JR-3,Arizona State,17.77m,"58' 3.75""",2014 Baldy Castillo Invitational,2014-03-21,SP,M
66,"Liokumovich, Igor",JR-3,Harvard,17.76m,"58' 3.25""",UCSD Triton Invitational,2014-04-25,SP,M
67,"Vaughn, Luke",FR-1,Memphis,17.74m,"58' 2.5""",Georgia Tech Invitational,2014-05-16,SP,M
67,"Miller, Mason",JR-3,UC Irvine,17.74m,"58' 2.5""",2014 Cal-Nevada Track & Field Championships,2014-04-04,SP,M
69,"Millan, Alberto",SR-4,Sacramento St.,17.72m,"58' 1.75""",Causeway Classic,2014-05-02,SP,M
70,"Glauser, Ben",JR-3,Harvard,17.71m,"58' 1.25""",Yale vs Harvard 2014,2014-04-12,SP,M
71,"Coles, Ryan",JR-3,VCU,17.70m,"58' 1""",2014 ECAC-IC4A Outdoor Championships,2014-05-16,SP,M
72,"Schultz, Tyler",SO-2,Colorado St.,17.69m,"58' 0.5""",Jack Christiansen Invitational,2014-04-25,SP,M
73,"Garcia, Jorge",SR-4,Texas Tech,17.68m,"58' 0.25""",Big 12 Outdoor Track and Field Championships,2014-05-16,SP,M
74,"Haghighi, Josh",SR-4,Maryland,17.67m,"57' 11.75""",UTEP Springtime Invitational,2014-03-22,SP,M
74,"Cook, Chris",FR-1,Princeton,17.67m,"57' 11.75""",Ivy League Outdoor Track & Field Championships,2014-05-10,SP,M
74,"Buchanan, Jon",SR-4,Eastern Washington,17.67m,"57' 11.75""",Big Sky Conference Outdoor Track & Field Championships,2014-05-14,SP,M
77,"Ruffin, Brandon",JR-3,VCU,17.66m,"57' 11.25""",2014 ECAC-IC4A Outdoor Championships,2014-05-16,SP,M
78,"Wideman, Curtis",JR-3,Southern Illinois,17.64m,"57' 10.5""",2014 Red Wolf Open,2014-04-26,SP,M
78,"Rushton, Scott",JR-3,Princeton,17.64m,"57' 10.5""",Princeton Elite Meet (college),2014-05-02,SP,M
78,"Young, Jordan",FR-1,Arizona,17.64m,"57' 10.5""",Pac-12 Outdoor Track and Field Championships,2014-05-17,SP,M
81,"Seaver, John",SR-4,Youngstown St.,17.59m,"57' 8.5""",Horizon League Outdoor Track & Field Championships,2014-05-02,SP,M
82,"Boals, Stephen",SO-2,Duke,17.57m,"57' 7.75""",Virginia Challenge,2014-05-09,SP,M
83,"Onyia, Emmanuel",FR-1,Minnesota,17.56m,"57' 7.5""",Big Ten Outdoor Track & Field Championships,2014-05-16,SP,M
84,"Perry, Austin",SO-2,Oklahoma,17.55m,"57' 7""",John Jacobs Invitational,2014-04-18,SP,M
84,"Parker, Sullivan",JR-3,California,17.55m,"57' 7""",Brutus Hamilton Challenge,2014-04-26,SP,M
86,"Renner, Alex",FR-1,North Dakota St.,17.52m,"57' 5.75""",Summit League Outdoor Track & Field Championships,2014-05-15,SP,M
86,"Jennings, Mark",JR-3,Minnesota,17.52m,"57' 5.75""",Big Ten Outdoor Track & Field Championships,2014-05-16,SP,M
88,"Hunter-Simms, Ryan",SO-2,Oregon,17.50m,"57' 5""",Pepsi Dual,2014-04-05,SP,M
89,"Farley, Kevin",JR-3,SE Missouri,17.49m,"57' 4.75""",Tennessee Relays,2014-04-10,SP,M
90,"Nahigian, Carl",SO-2,UC Riverside,17.47m,"57' 3.75""",adidas/Steve Scott Invit. (college),2014-05-02,SP,M
91,"DiLorenzo, Chris",SR-4,North Carolina,17.46m,"57' 3.5""",ACC Outdoor Track & Field Championships,2014-04-17,SP,M
92,"Gaumer, Justin",JR-3,Michigan,17.44m,"57' 2.75""",Big Ten Outdoor Track & Field Championships,2014-05-16,SP,M
92,"Droogsma, Austin",FR-1,Florida State,17.44m,"57' 2.75""",FSU Twilight,2014-05-09,SP,M
94,"Maier, Darby",FR-1,Air Force,17.43m,"57' 2.25""",Ward Haylett Invitational,2014-05-03,SP,M
94,"Fields, Chris",SR-4,Indiana State,17.43m,"57' 2.25""",EIU Last Chance Twilight,2014-05-09,SP,M
96,"Tabor, Sean",SR-4,TCU,17.39m,"57' 0.75""",Rafer / JJK Collegiate Invitational,2014-04-12,SP,M
97,"Tayala, Matthias",JR-3,Kent State,17.38m,"57' 0.25""",Mid-American Outdoor Track & Field Championships,2014-05-15,SP,M
98,"Masington, Eric",SR-4,Connecticut,17.34m,"56' 10.75""",2014 ECAC-IC4A Outdoor Championships,2014-05-16,SP,M
99,"Greenberg, Brandon",SR-4,UC Davis,17.33m,"56' 10.25""",Big West Outdoor Track and Field Championship,2014-05-16,SP,M
99,"Randall , Devin",SO-2,Arkansas,17.33m,"56' 10.25""",2014 Clyde Littlefield Texas Relays,2014-03-26,SP,M
1,"Crouser, Ryan",SR-4,Texas,21.11m,"69' 3.25""",2015 Clyde Littlefield Texas Relays,2015-03-25,SP,M
2,"Hill, Darrell",SR-4,Penn State,20.86m,"68' 5.25""",Jim Thorpe Open,2015-05-08,SP,M
3,"Jones, Jonathan",SR-4,Buffalo,20.70m,"67' 11""",Florida Relays,2015-04-02,SP,M
4,"Zunic, Stipe",SR-4,Florida,20.38m,"66' 10.5""",UF Tom Jones Memorial,2015-04-24,SP,M
5,"Mozia, Stephen",SR-4,Cornell,20.18m,"66' 2.5""",Cornell Outdoor Upstate Challenge,2015-04-18,SP,M
6,"Mihaljevic, Filip",SO-2,Virginia,20.16m,"66' 1.75""",Virginia Challenge,2015-04-17,SP,M
6,"Murasky, JC",JR-3,Ohio State,20.16m,"66' 1.75""",Big Ten Outdoor Track & Field Championships,2015-05-15,SP,M
8,"Simon, Dillon",JR-3,Maryland-Eastern Shore,19.87m,"65' 2.25""",Virginia Challenge,2015-04-17,SP,M
9,"Miller, Ashinia",JR-3,Georgia,19.84m,"65' 1.25""",2015 Clyde Littlefield Texas Relays,2015-03-25,SP,M
10,"Scarvelis, Nicholas",SO-2,UCLA,19.82m,"65' 0.5""",UCLA Legends Invitational,2015-04-03,SP,M
11,"Young, Jordan",SO-2,Virginia,19.80m,"64' 11.5""",Virginia Challenge,2015-04-17,SP,M
12,"Vena, Nick",SR-4,Georgia,19.73m,"64' 8.75""",Florida Relays,2015-04-02,SP,M
13,"Freeman, Josh",JR-3,Southern Illinois,19.70m,"64' 7.75""",2015 MVC Outdoor Track and Field Championships,2015-05-15,SP,M
14,"Days, Braheme",FR-1,UCLA,19.61m,"64' 4""",UCLA vs. USC,2015-05-03,SP,M
15,"Szypka, Brad",SR-4,Kentucky,19.49m,"63' 11.5""",Kentucky Relays (College Division),2015-05-02,SP,M
16,"Enekwechi, Chukwuebuka",JR-3,Purdue,19.46m,"63' 10.25""",2015 Jim Click Shootout,2015-04-11,SP,M
17,"Babicz, Matt",SR-4,DePaul,19.43m,"63' 9""",Pacesetter Sports Invitational,2015-05-02,SP,M
18,"Sammons, Chase",JR-3,Oklahoma,19.41m,"63' 8.25""",Rafer / JJK Collegiate Invitational,2015-04-11,SP,M
19,"Riffle, Cody",SR-4,Michigan,19.39m,"63' 7.5""",Big Ten Outdoor Track & Field Championships,2015-05-15,SP,M
20,"Chavez, Richard",SR-4,Arkansas State,19.37m,"63' 6.75""",Tennessee Relays,2015-04-09,SP,M
21,"Ponzio, Nicholas",FR-1,USC,19.27m,"63' 2.75""",UCLA vs. USC,2015-05-03,SP,M
22,"Jennings, Mark",SR-4,Minnesota,19.17m,"62' 10.75""",Big Ten Outdoor Track & Field Championships,2015-05-15,SP,M
23,"Weldon, Kole",SR-4,Texas Tech,19.10m,"62' 8""",Big 12 Outdoor Track & Field Championships,2015-05-15,SP,M
24,"Brown, Darian",SR-4,Texas State,19.05m,"62' 6""",LSU Alumni Gold,2015-04-18,SP,M
25,"Castle, Aaron",SO-2,Arizona,18.97m,"62' 3""",2015 Jim Click Shootout,2015-04-11,SP,M
26,"Wideman, Curtis",SR-4,Southern Illinois,18.96m,"62' 2.5""",Mt. SAC Relays,2015-04-16,SP,M
27,"Droogsma, Austin",SO-2,Florida State,18.93m,"62' 1.25""",Miami Hurricane Alumni Invitational,2015-04-10,SP,M
28,"Simmons, Isaiah",JR-3,Miami,18.88m,"61' 11.5""",Florida State Relays,2015-03-27,SP,M
29,"Lohman, Will",SR-4,Nebraska,18.83m,"61' 9.5""",2015 Arizona State Pac-12 vs Big 10 Invitational,2015-03-27,SP,M
30,"James, Antonio",SR-4,Michigan State,18.82m,"61' 9""",Virginia Challenge,2015-04-17,SP,M
31,"Jeuschede, Jan",JR-3,Iowa State,18.79m,"61' 7.75""",Big 12 Outdoor Track & Field Championships,2015-05-15,SP,M
32,"Maurins, John",FR-1,Wake Forest,18.73m,"61' 5.5""",ACC Outdoor Track & Field Championships,2015-05-14,SP,M
32,"Bailey, Tavis",SR-4,Tennessee,18.73m,"61' 5.5""",Tennessee Relays,2015-04-09,SP,M
34,"Hoty, Matthew",SR-4,Tennessee,18.72m,"61' 5""",SEC Championships,2015-05-14,SP,M
35,"Renner, Alex",SO-2,North Dakota State,18.67m,"61' 3""",The Summit League Outdoor Track & Field Championships,2015-05-13,SP,M
36,"Baker , Justin",JR-3,Northern Iowa,18.65m,"61' 2.25""",2015 MVC Outdoor Track and Field Championships,2015-05-15,SP,M
36,"Lillie, Kyle",SR-4,Arizona State,18.65m,"61' 2.25""",Pac-12 Track & Field Championships,2015-05-15,SP,M
36,"Johnson, Luke",JR-3,Minnesota,18.65m,"61' 2.25""",Wisconsin Open,2015-05-08,SP,M
39,"Stetler, Zachary",JR-3,BYU,18.64m,"61' 2""",2015 BYU Cougar Invitational,2015-05-13,SP,M
39,"Sievers, Derek",JR-3,Michigan,18.64m,"61' 2""",49th Hillsdale College GINA Relays,2015-04-23,SP,M
41,"Cochran, Ethan",SO-2,California,18.61m,"61' 0.75""",Big Meet: Cal vs. Stanford,2015-04-11,SP,M
42,"Awotunde, Olayinka [Josh]",FR-1,South Carolina,18.57m,"60' 11.25""",SEC Championships,2015-05-14,SP,M
43,"Hassan, Ahmed",JR-3,Arizona State,18.55m,"60' 10.5""",Duel in the Desert- ASU vs ARIZONA,2015-05-01,SP,M
44,"Ceban, Nicolai",FR-1,Kansas,18.51m,"60' 8.75""",Kansas Relays,2015-04-15,SP,M
45,"Bonhurst, Benjamin",FR-1,Florida State,18.49m,"60' 8""",Miami Hurricane Alumni Invitational,2015-04-10,SP,M
46,"Cook, Chris",SO-2,Princeton,18.48m,"60' 7.75""",Princeton Open (College),2015-05-01,SP,M
46,"Anderson, Thomas",SO-2,Arizona State,18.48m,"60' 7.75""",Duel in the Desert- ASU vs ARIZONA,2015-05-01,SP,M
48,"Martin, Victor",SR-4,Long Beach St.,18.46m,"60' 6.75""",2015 Triton Invitational,2015-04-24,SP,M
49,"Gerding, Travis",SR-4,Western Kentucky,18.45m,"60' 6.5""",Conference USA Outdoor Track & Field Championships,2015-05-14,SP,M
50,"Miller, Mason",SR-4,UC Irvine,18.44m,"60' 6""",UC Irvine Steve Scott Invit(Colleges),2015-05-01,SP,M
50,"Spence, Will",SR-4,Texas,18.44m,"60' 6""",Big 12 Outdoor Track & Field Championships,2015-05-15,SP,M
52,"Hamilton, Grant",JR-3,Air Force,18.38m,"60' 3.75""",2015 Beach Invitational,2015-04-17,SP,M
53,"Hunter-Simms, Ryan",JR-3,Oregon,18.30m,"60' 0.5""",OSU High Performance,2015-04-30,SP,M
54,"Simon, Peter",FR-1,California,18.22m,"59' 9.5""",Big Meet: Cal vs. Stanford,2015-04-11,SP,M
55,"Boals, Stephen",JR-3,Duke,18.20m,"59' 8.5""",ACC Outdoor Track & Field Championships,2015-05-14,SP,M
56,"Hocking, Blake",JR-3,UMKC,18.17m,"59' 7.5""",ASU Red Wolf Open,2015-04-24,SP,M
57,"Felpel, Kyle",SO-2,Alabama,18.16m,"59' 7""",LSU Invitational,2015-05-02,SP,M
58,"Patterson, Devon",FR-1,Buffalo,18.15m,"59' 6.75""",Mid-American Outdoor Track & Field Championships,2015-05-14,SP,M
59,"Akens, Andrew",SR-4,UTSA,18.12m,"59' 5.5""",UTSA Invitational,2015-04-04,SP,M
60,"Otterdahl , Payton",FR-1,North Dakota State,18.11m,"59' 5""",2015 Drake Relays presented by Hy-Vee,2015-04-22,SP,M
61,"Tudor, Macklin",JR-3,Cincinnati,18.10m,"59' 4.75""",Tennessee Relays,2015-04-09,SP,M
61,"Cribbin, Ryan",SO-2,Buffalo,18.10m,"59' 4.75""",Mid-American Outdoor Track & Field Championships,2015-05-14,SP,M
61,"Demaline, Nick",FR-1,Western Kentucky,18.10m,"59' 4.75""",Conference USA Outdoor Track & Field Championships,2015-05-14,SP,M
64,"Coniglio, Zach",SR-4,Sacramento St.,18.09m,"59' 4.25""",Sacramento State Mondo Mid Major Challenge,2015-04-04,SP,M
65,"Fraser, Jacob",JR-3,Long Beach St.,18.06m,"59' 3""",Anteater Four-Way Meet,2015-03-14,SP,M
66,"Lewis, Luke",FR-1,Purdue,18.05m,"59' 2.75""",Big Ten Outdoor Track & Field Championships,2015-05-15,SP,M
67,"Mustafic, Luka",JR-3,FIU,17.98m,"59' 0""",UCF Twilight,2015-04-30,SP,M
68,"Dyke, Dylan",SO-2,Ohio State,17.96m,"58' 11.25""",Big Ten Outdoor Track & Field Championships,2015-05-15,SP,M
69,"Levi, Itamar",SO-2,Oklahoma State,17.95m,"58' 10.75""",Arkansas Spring Invitational,2015-03-27,SP,M
69,"Cornelius, Cameron",SO-2,Houston,17.95m,"58' 10.75""",The American Outdoor Track & Field Championships,2015-05-14,SP,M
71,"Young, Alexander",JR-3,SE Louisiana,17.93m,"58' 10""",Southland Conference Championship,2015-05-08,SP,M
71,"Onyia, Emmanuel",SO-2,Florida State,17.93m,"58' 10""",Florida Relays,2015-04-02,SP,M
73,"Williams, Stargell",SR-4,Florida State,17.92m,"58' 9.5""",2015 Penn Relays,2015-04-23,SP,M
74,"Bowling, Isaac",JR-3,Louisville,17.89m,"58' 8.5""",Florida Relays,2015-04-02,SP,M
75,"Fulton, Fred",JR-3,Liberty,17.88m,"58' 8""",Virginia Cup,2015-03-21,SP,M
76,"Ruffin, Brandon",SR-4,VCU,17.87m,"58' 7.5""",2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,SP,M
77,"Schaly, Yannik",JR-3,Memphis,17.85m,"58' 6.75""",War Eagle Invitational 2015,2015-04-17,SP,M
77,"King, Michael",JR-3,Kent State,17.85m,"58' 6.75""",Mid-American Outdoor Track & Field Championships,2015-05-14,SP,M
77,"Bernstein, Taylor",SR-4,Monmouth,17.85m,"58' 6.75""",MAAC Outdoor Track & Field Championships,2015-05-02,SP,M
80,"Schultz, Tyler",JR-3,Colorado St.,17.82m,"58' 5.75""",Jack Christiansen Invitational,2015-04-24,SP,M
80,"Catelli, Frank",JR-3,Washington,17.82m,"58' 5.75""",2015 UW v. WSU Dual,2015-05-01,SP,M
82,"Reed, Hayden",SO-2,Alabama,17.76m,"58' 3.25""",Alabama Relays,2015-03-19,SP,M
83,"Vaughn, Luke",SO-2,Memphis,17.71m,"58' 1.25""",Crimson Tide Invitational,2015-03-27,SP,M
84,"Perry, Austin",JR-3,Oklahoma,17.70m,"58' 1""",Big 12 Outdoor Track & Field Championships,2015-05-15,SP,M
85,"Ragonesi, Gian",SO-2,Miami,17.67m,"57' 11.75""",Miami Hurricane Alumni Invitational,2015-04-10,SP,M
85,"Budde, Riley",FR-1,Wisconsin,17.67m,"57' 11.75""",Big Ten Outdoor Track & Field Championships,2015-05-15,SP,M
87,"Frenia, Taylor",JR-3,William and Mary,17.66m,"57' 11.25""",Virginia Challenge,2015-04-17,SP,M
87,"Charles, Mitchel",FR-1,Princeton,17.66m,"57' 11.25""",Princeton Quad Meet,2015-04-11,SP,M
89,"Williams, Keith",JR-3,Eastern Michigan,17.63m,"57' 10.25""",Mid-American Outdoor Track & Field Championships,2015-05-14,SP,M
90,"Vitella, Gino",SO-2,Oakland,17.60m,"57' 9""",Golden Grizzly Duals,2015-04-11,SP,M
91,"Rushton, Scott",SR-4,Princeton,17.59m,"57' 8.5""",Princeton Open (College),2015-05-01,SP,M
92,"Polinski, Daniel",FR-1,Miami,17.56m,"57' 7.5""",ACC Outdoor Track & Field Championships,2015-05-14,SP,M
93,"Cartwright, Grant",FR-1,Michigan,17.54m,"57' 6.5""",Virginia Challenge,2015-04-17,SP,M
93,"Booth, Ryan",FR-1,Youngstown St.,17.54m,"57' 6.5""",Horizon League Outdoor Track & Field Championships,2015-05-01,SP,M
95,"DaCosta, Chadrick",SO-2,Florida State,17.52m,"57' 5.75""",Florida State Relays,2015-03-27,SP,M
96,"Snyder, Cody",SR-4,South Dakota,17.50m,"57' 5""",Mount Marty Twilight Meet - 2015,2015-04-22,SP,M
97,"Tayala, Matthias",SR-4,Kent State,17.49m,"57' 4.75""",Mid-American Outdoor Track & Field Championships,2015-05-14,SP,M
98,"Adantor, Yao",SR-4,UMBC,17.41m,"57' 1.5""",2015 America East Outdoor Championships,2015-05-02,SP,M
98,"Yohman, Jon",FR-1,Penn State,17.41m,"57' 1.5""",Jim Thorpe Open,2015-05-08,SP,M
100,"Bartlett, Jeff",SO-2,Texas A&M,17.39m,"57' 0.75""",TCU Horned Frog Invite,2015-05-02,SP,M
1,"Hassan, Mostafa",JR-3,Colorado St.,21.31m,"69' 11""",Mt. SAC Relays,2017-04-13,SP,M
2,"Mihaljevic, Filip",SR-4,Virginia,20.52m,"67' 4""",Virginia Challenge,2017-04-21,SP,M
3,"Efekoro, Oghenakpobo",SO-2,Virginia,20.39m,"66' 10.75""",Virginia Quad,2017-04-08,SP,M
4,"Comenentia, Denzel",SO-2,Georgia,20.33m,"66' 8.5""",Virginia Challenge,2017-04-21,SP,M
5,"Ogundeji, Dotun",SO-2,UCLA,20.19m,"66' 3""",2017 Triton Invitational,2017-04-21,SP,M
6,"Awotunde, Josh",JR-3,South Carolina,19.96m,"65' 6""",Penn Relays,2017-04-27,SP,M
7,"Demaline, Nicholas",JR-3,Ohio State,19.75m,"64' 9.75""",Big Ten Outdoor Championships,2017-05-12,SP,M
8,"Simon, Peter",JR-3,California,19.74m,"64' 9.25""",Pac-12 Championships,2017-05-13,SP,M
9,"Droogsma, Austin",JR-3,Florida State,19.70m,"64' 7.75""",Florida Relays,2017-03-30,SP,M
10,"Kern, Jared",JR-3,Southern Illinois,19.65m,"64' 5.75""",Tennessee Relays,2017-04-06,SP,M
11,"Castle, Aaron",SR-4,Arizona,19.63m,"64' 5""",Duel In The Desert- ASU vs Arizona,2017-04-28,SP,M
12,"Renner, Alex",SR-4,North Dakota State,19.62m,"64' 4.5""",The Summit League Outdoor Track & Field Championships,2017-05-11,SP,M
13,"Morrison, Willie",SO-2,Indiana,19.55m,"64' 1.75""",Rankin/Poehlein Invitational,2017-04-21,SP,M
14,"Ponzio, Nicholas",JR-3,USC,19.47m,"63' 10.5""",Pac-12 Championships,2017-05-13,SP,M
15,"Budde, Riley",JR-3,Wisconsin,19.42m,"63' 8.75""",Wisconsin Alumni Classic,2017-05-05,SP,M
16,"Murphy, Corey",JR-3,Monmouth,19.22m,"63' 0.75""",Virginia Challenge,2017-04-21,SP,M
17,"Liskowitz, Andrew",FR-1,Michigan,19.15m,"62' 10""",Big Ten Outdoor Championships,2017-05-12,SP,M
18,"McArthur, Daniel",FR-1,North Carolina,19.11m,"62' 8.5""",ACC Outdoor Track & Field Championships,2017-05-12,SP,M
19,"Katnik, Matthew",SO-2,USC,19.07m,"62' 6.75""",USC vs. UCLA,2017-04-29,SP,M
20,"Johnson, T'Mond",SO-2,Texas State,19.03m,"62' 5.25""",Sun Belt Outdoor Track and Field Championships,2017-05-12,SP,M
21,"Esparza, Nate",FR-1,UCLA,19.02m,"62' 5""",USC vs. UCLA,2017-04-29,SP,M
22,"Warning, Lucas",SR-4,Lehigh,18.98m,"62' 3.25""",Patriot League Outdoor Track & Field Championships,2017-05-05,SP,M
23,"Cartwright, Grant",JR-3,Michigan,18.94m,"62' 1.75""",Big Ten Outdoor Championships,2017-05-12,SP,M
24,"Tudor, Macklin",SR-4,Cincinnati,18.90m,"62' 0.25""",The American Outdoor Track & Field Championships,2017-05-12,SP,M
25,"Cornelius, Cameron",JR-3,Houston,18.88m,"61' 11.5""",Cougar Spring Break Invitational,2017-03-16,SP,M
26,"Tuufuli, Reno",SO-2,Iowa,18.84m,"61' 9.75""",Big Ten Outdoor Championships,2017-05-12,SP,M
27,"Neelly, Brett",SO-2,Kansas State,18.81m,"61' 8.5""",Big 12 Outdoor Track & Field Championships,2017-05-12,SP,M
28,"Schwarzkopf, Conrad",SR-4,North Dakota State,18.78m,"61' 7.5""",The Summit League Outdoor Track & Field Championships,2017-05-11,SP,M
29,"Bonhurst, Ben",JR-3,South Carolina,18.77m,"61' 7""",Florida Relays,2017-03-30,SP,M
30,"Nahigian, Carl",SR-4,UC Riverside,18.76m,"61' 6.75""",UC Riverside Spring Track Classic,2017-03-23,SP,M
31,"Felpel, Kyle",SR-4,Alabama,18.72m,"61' 5""",Jim Bush Collegiate Invitational,2017-04-15,SP,M
32,"Johnson, McKay",FR-1,California,18.71m,"61' 4.75""",Cal Opener 2017,2017-03-04,SP,M
33,"Yohman, Jon",JR-3,Penn State,18.68m,"61' 3.5""",Jim Thorpe,2017-05-05,SP,M
33,"Huffman, Nikolas",JR-3,Kentucky,18.68m,"61' 3.5""",SEC Relays,2017-04-28,SP,M
35,"DaCosta, Chadrick",SR-4,Florida State,18.60m,"61' 0.25""",Seminole Twilight,2017-05-05,SP,M
36,"Stetler, Zachary",SR-4,BYU,18.58m,"60' 11.5""",2017 90th Clyde Littlefield Texas Relays,2017-03-29,SP,M
37,"Loy, Joseph",SR-4,Navy,18.56m,"60' 10.75""",Virginia Challenge,2017-04-21,SP,M
38,"Ferguson, Kord",SO-2,Alabama,18.54m,"60' 10""",Crimson Tide Invitational,2017-04-07,SP,M
39,"Gorwin, Trevor",JR-3,Cal St. Fullerton,18.52m,"60' 9.25""",2017 Triton Invitational,2017-04-21,SP,M
39,"Anderson, Thomas",SR-4,Arizona State,18.52m,"60' 9.25""",Baldy Castillo Invitational,2017-03-17,SP,M
41,"Barents, Jacob",JR-3,South Dakota,18.51m,"60' 8.75""",The Summit League Outdoor Track & Field Championships,2017-05-11,SP,M
